15-172701,http://tshop.r10s.jp/dtc/cabinet/20170207n18/4969887893807.jpg?fitin=700:700,814.4000,,スマートフォン・タブレット > タブレットPCアクセサリー > タブレット用液晶保護フィルム,サンワサプライ ZenPad 10 Z300CL/C用 液晶保護指紋防止 光沢フィルム LCD-ZP10KFP (LCDZP10KFP),,〔ASUS ZenPad 10 Z300CL/C用：液晶保護フィルム（光沢）〕液晶画面の滑らかな指すべりを再現。■  接着面にシリコン素材を使用しているので、液晶画面を含め表全体にぴったり貼り付きます。（カメラ、センサー部などを除く）■ 両面テープなどは不要です。■ 専用タイプなので、切らずにそのまま使えます。※ 貼り付きやすくするために、外枠のサイズから若干サイズを小さくしています。■ タッチパネルに対応しています。■ ホコリ、指紋、キズなどから、液晶画面を守ります。指紋防止加工により、フィルムへの指紋の付着を防ぎます。また、光沢タイプで液晶画面をくっきり鮮やかにします。【サイズ】W245.1×H165.2mm【厚み】0.2mm【材質】接着面/シリコン膜、外側/PET（ポリエチレンテレフタレート）【入数】1枚【反射率】2.62％【透過率】93.8％【紫外線カット】99.9％【表面硬度】2～3H※ 上記は測定値であり、保証値ではありません。■対応機種ASUS ZenPad 10 Z300CL/C,サンワサプライ ZenPad 10 Z300CL/C用 液晶保護指紋防止 光沢フィルム LCD-ZP10KFP (LCDZP10KFP)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneサンワサプライ ZenPad 10 Z300CL/C用 液晶保護指紋防止 光沢フィルム LCD-ZP10KFP (LCDZP10KFP),サンワサプライ ZenPad 10 Z300CL/C用 液晶保護指紋防止 光沢フィルム LCD-ZP10KFP (LCDZP10KFP)[rn]
15-172780,http://tshop.r10s.jp/dtc/cabinet/20170207n1/4515213012659.jpg?fitin=700:700,10963.2000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > キーボード,【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー有り ピンク軸(日本語配列108キー・マットホワイト) FKBN108MPS/JMW2 (FKBN108MPSJMW2),,〔有線キーボード〕<br>あらゆるシーンに！Majestouch 2のマットホワイトモデル<br><br>■ あらゆるシーンに！Majestouch 2のマットホワイトモデル<br>あらゆるシーンに違和感なく溶け込む白色を目指し、ケースには2層コート仕上げを施しました。<br>漆喰の白壁をイメージし、艶を抑えた心吸い込まれるような白色を表現しました。<br>Majestouch 2は基板をリニューアルすることで耐久性、信頼性、打鍵感の向上を実現しています。<br>新しくFR-4（ガラスエポキシ基板）の2層基板を採用し、全スイッチ端子のスルーホールを半田でしっかりと固定しました。<br>打鍵時に発生する負荷と振動を鉄板にだけではなく基板側でも逃がす事が可能となり、<br>耐久性を高めると共により雑味の少ない打鍵感を生み出すことに成功しました。<br>また、ソフトウェアにはゲーマーなどのプロユースにも耐えられる様、<br>PCへのデータ転送レートを最大まで上げ、高速のレスポンスが得られる仕様にしました。<br><br>■ 打鍵音を30％削減する静音スイッチ<br>キーボードの要となるスイッチには、打鍵音を30％削減するCHERRY MXの静音スイッチを採用。<br>メカニカルキーボードを敬遠されがちなオフィスに最適です。<br>Cherry MX SILENTスイッチ：<br>赤軸とほぼ同等の、クリック感がないリニアストロークタイプ（押し下げるほどスイッチが重くなっていく特性）のスイッチです。<br>バネ圧が約45ｇ程度と軽い為、スムーズで流れるようなキー入力が可能です。<br><br>■ Nキーロールオーバー対応！<br>Nキーロールオーバーとは、複数のキーを同時に押したとき全てのキー入力が認識される機能のことです。<br>PS/2接続で全キー同時押しが可能です！<br>（USB接続の場合はキーの組合せを問わず6キーまで同時押しが可能。これはUSBの仕様によるものです。）<br>全てのキーにダイオードによる電流逆流防止機構を搭載しています。<br><br>■ USB&PS/2コンバーチブル設計<br>標準のケーブルはUSBです。<br>プラグアンドプレイに対応し、各Windowsシステムでご使用可能です。<br>同梱する専用PS/2プラグを使用することでPS/2キーボードとして接続可能です。<br><br>【製品仕様】<br>キースイッチ／キー数：Cherry MX SILENTスイッチ・Linear 静音タイプスイッチ／108キー<br>かな印刷：あり<br>キーピッチ／キーストローク：19mm／3.7mm<br>サイズ／重量：幅440×奥行138×高さ38.5mm（スタンド使用時49.5mm）／1.2kg<br>インターフェース：PS/2／USB (PS/2は変換コネクタを使用)<br>ケーブル長：1.5m（直付）,【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー有り ピンク軸(日本語配列108キー・マットホワイト) FKBN108MPS/JMW2 (FKBN108MPSJMW2)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー有り ピンク軸(日本語配列108キー・マットホワイト) FKBN108MPS/JMW2 (FKBN108MPSJMW2),【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー有り ピンク軸(日本語配列108キー・マットホワイト) FKBN108MPS/JMW2 (FKBN108MPSJMW2)[rn]
15-172781,http://tshop.r10s.jp/dtc/cabinet/20170207n1/4515213011942.jpg?fitin=700:700,9985.6000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > キーボード,【送料無料】FILCO 有線キーボード［USB＆PS/2］ Majestouch 2 S かな無し／テンキー無し US ASCII Cherry MX SILENT ピンク軸(87キー・ブラック) FKBN87MPS/EB2 (FKBN87MPSEB2),,■打鍵音を30％削減するピンク軸静音スイッチ■<br>キーボードの要となるスイッチには、打鍵音を30％削減するCHERRY MXの静音スイッチを採用。メカニカルキーボードを敬遠されがちなオフィスに最適です。<br><br>Cherry MX SILENT ピンク軸：<br>赤軸とほぼ同等の、クリック感がないリニアストロークタイプ（押し下げるほどスイッチが重くなっていく特性）のスイッチです。バネ圧が約45ｇ程度と軽い為、スムーズで流れるようなキー入力が可能です。<br><br>■USB&PS/2コンバーチブル設計■<br>標準のケーブルはUSBです。プラグアンドプレイに対応し、各Windowsシステムでご使用可能です。同梱する専用PS/2プラグを使用することでPS/2キーボードとして接続可能です。<br><br>■対応機種■<br>USBポートもしくはPS/2ポートを持ち、Windows XP SP2以降／Vista／7／8／8.1／10 が動作するパソコン<br><br>【製品仕様】<br>■本体サイズ：幅356×高さ33×奥行き135mm（スタンド使用時高さ44mm）<br>■本体重量：980g<br>■キースイッチ：Cherry MX SILENT ピンク軸・Linear 静音タイプスイッチ、キー数：87キー<br>■キー配列: US ASCII配列<br>■キーピッチ：19mm、キーストローク：3.7 ±0.6mm<br>■インターフェース：PS/2、USB (PS/2は変換コネクタを使用)<br>■ケーブル長：1.5m（直付）<br>■RoHS対応,【送料無料】FILCO 有線キーボード［USB＆PS/2］ Majestouch 2 S かな無し／テンキー無し US ASCII Cherry MX SILENT ピンク軸(87キー・ブラック) FKBN87MPS/EB2 (FKBN87MPSEB2)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】FILCO 有線キーボード［USB＆PS/2］ Majestouch 2 S かな無し／テンキー無し US ASCII Cherry MX SILENT ピンク軸(87キー・ブラック) FKBN87MPS/EB2 (FKBN87MPSEB2),【送料無料】FILCO 有線キーボード［USB＆PS/2］ Majestouch 2 S かな無し／テンキー無し US ASCII Cherry MX SILENT ピンク軸(87キー・ブラック) FKBN87MPS/EB2 (FKBN87MPSEB2)[rn]
15-172782,http://tshop.r10s.jp/dtc/cabinet/20170215s/4582353578000.jpg?fitin=700:700,9616.0000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > キーボード,【送料無料】アーキサイトProgresTouch RETRO AS-KBPD08／SRBKN 静音赤軸 日本語配列 (ASKBPD08SRBKN),,使い心地のよさを追求し、長時間使えるキーボードを作りました。PC黎明期の2色成形を復活させ、安定した打鍵感を得ました。,【送料無料】アーキサイトProgresTouch RETRO AS-KBPD08／SRBKN 静音赤軸 日本語配列 (ASKBPD08SRBKN)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】アーキサイトProgresTouch RETRO AS-KBPD08／SRBKN 静音赤軸 日本語配列 (ASKBPD08SRBKN),【送料無料】アーキサイトProgresTouch RETRO AS-KBPD08／SRBKN 静音赤軸 日本語配列 (ASKBPD08SRBKN)[rn]
15-172783,http://tshop.r10s.jp/dtc/cabinet/20151003r/4969887692394.jpg?fitin=700:700,1304.0000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > キーボード,サンワサプライ 有線キーボード［PS/2 1.6m・Win］ PS/2接続 (英語104キー・ライトグレー) SKB-E1PN (SKBE1PN),　,"〔有線キーボード（メンブレン）：PS/2 1.6m・英語104キー カナ有り・テンキー有り・Win〕
余分なキーを省いた標準英語配列104キーボード。",サンワサプライ 有線キーボード［PS/2 1.6m・Win］ PS/2接続 (英語104キー・ライトグレー) SKB-E1PN (SKBE1PN)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneサンワサプライ 有線キーボード［PS/2 1.6m・Win］ PS/2接続 (英語104キー・ライトグレー) SKB-E1PN (SKBE1PN),　。サンワサプライ 有線キーボード［PS/2 1.6m・Win］ PS/2接続 (英語104キー・ライトグレー) SKB-E1PN (SKBE1PN)[rn]
15-172784,http://tshop.r10s.jp/dtc/cabinet/20170207n1/4515213013892.jpg?fitin=700:700,10963.2000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > キーボード,【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー有り 茶軸(日本語配列108キー・マットホワイト) FKBN108M/JMW2 (FKBN108MJMW2),,〔有線キーボード〕<br>Majestouch 2 HAKUA 茶軸・フルサイズ・かなあり・マットホワイト<br><br>■ あらゆるシーンに！Majestouch 2のマットホワイトモデル<br>あらゆるシーンに違和感なく溶け込む白色を目指し、ケースには2層コート仕上げを施しました。<br>漆喰の白壁をイメージし、艶を抑えた心吸い込まれるような白色を表現しました。<br>Majestouch 2は基板をリニューアルすることで耐久性、信頼性、打鍵感の向上を実現しています。<br>新しくFR-4（ガラスエポキシ基板）の2層基板を採用し、全スイッチ端子のスルーホールを半田でしっかりと固定しました。<br>打鍵時に発生する負荷と振動を鉄板にだけではなく基板側でも逃がす事が可能となり、<br>耐久性を高めると共により雑味の少ない打鍵感を生み出すことに成功しました。<br>また、ソフトウェアにはゲーマーなどのプロユースにも耐えられる様、<br>PCへのデータ転送レートを最大まで上げ、高速のレスポンスが得られる仕様にしました。<br><br>■ 大人気のCHERRY MX茶軸スイッチ<br>Cherry MX茶軸（tactile feel）スイッチは押し下げ位置は最大で4mm、スイッチ接点は約2mm下がった位置にあります。<br>そのスイッチ接点部にごくわずかにかちっとした感触があるタイプです。<br>軽めの反発力（バネ圧約45g）との相乗効果で、軽快な入力感が特徴です。<br><br>■ Nキーロールオーバー対応！<br>Nキーロールオーバーとは、複数のキーを同時に押したとき全てのキー入力が認識される機能のことです。<br>PS/2接続で全キー同時押しが可能です！<br>（USB接続の場合はキーの組合せを問わず6キーまで同時押しが可能。これはUSBの仕様によるものです。）<br>全てのキーにダイオードによる電流逆流防止機構を搭載しています。<br><br>■ USB&PS/2コンバーチブル設計<br>標準のケーブルはUSBです。<br>プラグアンドプレイに対応し、各Windowsシステムでご使用可能です。<br>同梱する専用PS/2プラグを使用することでPS/2キーボードとして接続可能です。<br><br>【製品仕様】<br>キースイッチ／キー数：Cherry MX 茶軸 (tactile feel)／108キー<br>かな印刷：あり<br>キーピッチ／キーストローク：19mm／4 ±0.5mm<br>サイズ／重量：幅440×奥行138×高さ38.5mm（スタンド使用時49.5mm）／1.2kg<br>インターフェース：PS/2／USB (PS/2は変換コネクタを使用)<br>ケーブル長：1.5m（直付）,【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー有り 茶軸(日本語配列108キー・マットホワイト) FKBN108M/JMW2 (FKBN108MJMW2)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー有り 茶軸(日本語配列108キー・マットホワイト) FKBN108M/JMW2 (FKBN108MJMW2),【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー有り 茶軸(日本語配列108キー・マットホワイト) FKBN108M/JMW2 (FKBN108MJMW2)[rn]
15-172785,http://tshop.r10s.jp/dtc/cabinet/20170215s/4950190359524.jpg?fitin=700:700,2378.4000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > キーボード,バッファロー有線ゲーミングキーボード ［USB＆PS/2・Win］ （日本語配列・109キー・ブラック） BSKBCG300BK,,"約1,000万回のキー耐久性能、軽快なキータッチのゲーミングキーボード",バッファロー有線ゲーミングキーボード ［USB＆PS/2・Win］ （日本語配列・109キー・ブラック） BSKBCG300BK：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneバッファロー有線ゲーミングキーボード ［USB＆PS/2・Win］ （日本語配列・109キー・ブラック） BSKBCG300BK,バッファロー有線ゲーミングキーボード ［USB＆PS/2・Win］ （日本語配列・109キー・ブラック） BSKBCG300BK[rn]
15-172786,http://tshop.r10s.jp/dtc/cabinet/20170207n1/4515213011935.jpg?fitin=700:700,9985.6000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > キーボード,【送料無料】FILCO 有線キーボード［USB＆PS/2］ Majestouch 2 S かな有り／テンキー無し Cherry MX SILENT ピンク軸 (91キー・ブラック) FKBN91MPS/JB2 (FKBN91MPSJB2),,■打鍵音を30％削減するピンク軸静音スイッチ■<br>キーボードの要となるスイッチには、打鍵音を30％削減するCHERRY MXの静音スイッチを採用。メカニカルキーボードを敬遠されがちなオフィスに最適です。<br><br>Cherry MX SILENT ピンク軸：<br>赤軸とほぼ同等の、クリック感がないリニアストロークタイプ（押し下げるほどスイッチが重くなっていく特性）のスイッチです。バネ圧が約45ｇ程度と軽い為、スムーズで流れるようなキー入力が可能です。<br><br>■USB&PS/2コンバーチブル設計■<br>標準のケーブルはUSBです。プラグアンドプレイに対応し、各Windowsシステムでご使用可能です。同梱する専用PS/2プラグを使用することでPS/2キーボードとして接続可能です。<br><br>■対応機種■<br>USBポートもしくはPS/2ポートを持ち、Windows XP SP2以降／Vista／7／8／8.1／10 が動作するパソコン<br><br>【製品仕様】<br>■本体サイズ：幅356×高さ33×奥行き135mm（スタンド使用時高さ44mm）<br>■本体重量：980g<br>■キースイッチ：Cherry MX SILENT ピンク軸・Linear 静音タイプスイッチ、キー数：91キー<br>■かな印刷：あり<br>■キーピッチ：19mm、キーストローク：3.7 ±0.6mm<br>■インターフェース：PS/2、USB (PS/2は変換コネクタを使用)<br>■ケーブル長：1.5m（直付）<br>■RoHS対応,【送料無料】FILCO 有線キーボード［USB＆PS/2］ Majestouch 2 S かな有り／テンキー無し Cherry MX SILENT ピンク軸 (91キー・ブラック) FKBN91MPS/JB2 (FKBN91MPSJB2)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】FILCO 有線キーボード［USB＆PS/2］ Majestouch 2 S かな有り／テンキー無し Cherry MX SILENT ピンク軸 (91キー・ブラック) FKBN91MPS/JB2 (FKBN91MPSJB2),【送料無料】FILCO 有線キーボード［USB＆PS/2］ Majestouch 2 S かな有り／テンキー無し Cherry MX SILENT ピンク軸 (91キー・ブラック) FKBN91MPS/JB2 (FKBN91MPSJB2)[rn]
15-172787,http://tshop.r10s.jp/dtc/cabinet/20170207n1/4515213012673.jpg?fitin=700:700,9985.6000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > キーボード,【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー無し ピンク軸(日本語配列91キー・マットホワイト) FKBN91MPS/JMW2 (FKBN91MPSJMW2),,〔有線キーボード〕<br>Majestouch 2 HAKUA Tenkeyless CHERRY MX SILENTスイッチ・テンキーレス・かなあり・マットホワイト<br><br>■ あらゆるシーンに！Majestouch 2のマットホワイトモデル<br>あらゆるシーンに違和感なく溶け込む白色を目指し、ケースには2層コート仕上げを施しました。<br>漆喰の白壁をイメージし、艶を抑えた心吸い込まれるような白色を表現しました。<br>Majestouch 2は基板をリニューアルすることで耐久性、信頼性、打鍵感の向上を実現しています。<br>新しくFR-4（ガラスエポキシ基板）の2層基板を採用し、全スイッチ端子のスルーホールを半田でしっかりと固定しました。<br>打鍵時に発生する負荷と振動を鉄板にだけではなく基板側でも逃がす事が可能となり、<br>耐久性を高めると共により雑味の少ない打鍵感を生み出すことに成功しました。<br>また、ソフトウェアにはゲーマーなどのプロユースにも耐えられる様、<br>PCへのデータ転送レートを最大まで上げ、高速のレスポンスが得られる仕様にしました。<br><br>■ 打鍵音を30％削減する静音スイッチ<br>キーボードの要となるスイッチには、打鍵音を30％削減するCHERRY MXの静音スイッチを採用。<br>メカニカルキーボードを敬遠されがちなオフィスに最適です。<br>Cherry MX SILENTスイッチ：<br>赤軸とほぼ同等の、クリック感がないリニアストロークタイプ（押し下げるほどスイッチが重くなっていく特性）のスイッチです。<br>バネ圧が約45ｇ程度と軽い為、スムーズで流れるようなキー入力が可能です。<br><br>■ Nキーロールオーバー対応！<br>Nキーロールオーバーとは、複数のキーを同時に押したとき全てのキー入力が認識される機能のことです。<br>PS/2接続で全キー同時押しが可能です！<br>（USB接続の場合はキーの組合せを問わず6キーまで同時押しが可能。これはUSBの仕様によるものです。）<br>全てのキーにダイオードによる電流逆流防止機構を搭載しています。<br><br>■ USB&PS/2コンバーチブル設計<br>標準のケーブルはUSBです。<br>プラグアンドプレイに対応し、各Windowsシステムでご使用可能です。<br>同梱する専用PS/2プラグを使用することでPS/2キーボードとして接続可能です。<br><br>【製品仕様】<br>キースイッチ／キー数：Cherry MX SILENTスイッチ・Linear 静音タイプスイッチ／91キー<br>かな印刷：あり<br>キーピッチ／キーストローク：19mm／3.7mm<br>サイズ／重量：幅357×奥行137×高さ37mm（スタンド使用時49mm）／980g<br>インターフェース：PS/2／USB (PS/2は変換コネクタを使用)<br>ケーブル長：1.5m（直付）,【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー無し ピンク軸(日本語配列91キー・マットホワイト) FKBN91MPS/JMW2 (FKBN91MPSJMW2)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー無し ピンク軸(日本語配列91キー・マットホワイト) FKBN91MPS/JMW2 (FKBN91MPSJMW2),【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー無し ピンク軸(日本語配列91キー・マットホワイト) FKBN91MPS/JMW2 (FKBN91MPSJMW2)[rn]
15-172788,http://tshop.r10s.jp/dtc/cabinet/20170207n1/4515213013939.jpg?fitin=700:700,9985.6000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > キーボード,【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー無し 茶軸(日本語配列91キー・マットホワイト) FKBN91M/JMW2 (FKBN91MJMW2),,〔有線キーボード〕<br>Majestouch 2 HAKUA Tenkeyless 茶軸・テンキーレス・かなあり・マットホワイト<br><br>■ あらゆるシーンに！Majestouch 2のマットホワイトモデル<br>あらゆるシーンに違和感なく溶け込む白色を目指し、ケースには2層コート仕上げを施しました。<br>漆喰の白壁をイメージし、艶を抑えた心吸い込まれるような白色を表現しました。<br>Majestouch 2は基板をリニューアルすることで耐久性、信頼性、打鍵感の向上を実現しています。<br>新しくFR-4（ガラスエポキシ基板）の2層基板を採用し、全スイッチ端子のスルーホールを半田でしっかりと固定しました。<br>打鍵時に発生する負荷と振動を鉄板にだけではなく基板側でも逃がす事が可能となり、<br>耐久性を高めると共により雑味の少ない打鍵感を生み出すことに成功しました。<br>また、ソフトウェアにはゲーマーなどのプロユースにも耐えられる様、<br>PCへのデータ転送レートを最大まで上げ、高速のレスポンスが得られる仕様にしました。<br><br>■ 大人気のCHERRY MX茶軸スイッチ<br>Cherry MX茶軸（tactile feel）スイッチは押し下げ位置は最大で4mm、スイッチ接点は約2mm下がった位置にあります。<br>そのスイッチ接点部にごくわずかにかちっとした感触があるタイプです。<br>軽めの反発力（バネ圧約45g）との相乗効果で、軽快な入力感が特徴です。<br><br>■ Nキーロールオーバー対応！<br>Nキーロールオーバーとは、複数のキーを同時に押したとき全てのキー入力が認識される機能のことです。<br>PS/2接続で全キー同時押しが可能です！<br>（USB接続の場合はキーの組合せを問わず6キーまで同時押しが可能。これはUSBの仕様によるものです。）<br>全てのキーにダイオードによる電流逆流防止機構を搭載しています。<br><br>■ USB&PS/2コンバーチブル設計<br>標準のケーブルはUSBです。<br>プラグアンドプレイに対応し、各Windowsシステムでご使用可能です。<br>同梱する専用PS/2プラグを使用することでPS/2キーボードとして接続可能です。<br><br>【製品仕様】<br>キースイッチ／キー数：Cherry MX 茶軸 (tactile feel)／91キー<br>かな印刷：あり<br>キーピッチ／キーストローク：19mm／4 ±0.5mm<br>サイズ／重量：幅357×奥行137×高さ37mm（スタンド使用時49mm）／980g<br>インターフェース：PS/2／USB (PS/2は変換コネクタを使用)<br>ケーブル長：1.5m（直付）,【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー無し 茶軸(日本語配列91キー・マットホワイト) FKBN91M/JMW2 (FKBN91MJMW2)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー無し 茶軸(日本語配列91キー・マットホワイト) FKBN91M/JMW2 (FKBN91MJMW2),【送料無料】FILCO 有線キーボード［USB＆PS/2］Majestouch 2 HAKUA かな有り／テンキー無し 茶軸(日本語配列91キー・マットホワイト) FKBN91M/JMW2 (FKBN91MJMW2)[rn]
15-172789,http://tshop.r10s.jp/dtc/cabinet/20170215s/4582353577997.jpg?fitin=700:700,9616.0000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > キーボード,【送料無料】アーキサイトProgresTouch RETRO MECHANICAL FULL KEYBOARD 静音赤軸 英語配列 (ASKBPD04SRBK),,使い心地のよさを追求し、長時間使えるキーボードを作りました。PC黎明期の2色成形を復活させ、安定した打鍵感を得ました。,【送料無料】アーキサイトProgresTouch RETRO MECHANICAL FULL KEYBOARD 静音赤軸 英語配列 (ASKBPD04SRBK)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】アーキサイトProgresTouch RETRO MECHANICAL FULL KEYBOARD 静音赤軸 英語配列 (ASKBPD04SRBK),【送料無料】アーキサイトProgresTouch RETRO MECHANICAL FULL KEYBOARD 静音赤軸 英語配列 (ASKBPD04SRBK)[rn]
15-172790,http://tshop.r10s.jp/dtc/cabinet/20150131r/4953103449459.jpg?fitin=700:700,3359.2000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > キーボード,エレコム ワイヤレスキーボード［Bluetooth3.0・Android／iOS／Mac／Win］【スマホ／タブレット対応】 コンパクト ブラック TK-FBP081BK(TKFBP081BK),　,"〔無線キーボード（パンタグラフ）：Bluetooth3.0・日本語108キー・テンキー有り・Android／iOS／Mac／Win〕
レシーバレスで使えるBluetooth接続モデル。Windows PC/AndroidとMac PC、iOSのそれぞれに最適化した入力モードを搭載したBluetoothスタンダードキーボード。",エレコム ワイヤレスキーボード［Bluetooth3.0・Android／iOS／Mac／Win］【スマホ／タブレット対応】 コンパクト ブラック TK-FBP081BK(TKFBP081BK)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneエレコム ワイヤレスキーボード［Bluetooth3.0・Android／iOS／Mac／Win］【スマホ／タブレット対応】 コンパクト ブラック TK-FBP081BK(TKFBP081BK),　。エレコム ワイヤレスキーボード［Bluetooth3.0・Android／iOS／Mac／Win］【スマホ／タブレット対応】 コンパクト ブラック TK-FBP081BK(TKFBP081BK)[rn]
15-172791,http://tshop.r10s.jp/dtc/cabinet/2010090702/4560299340219.jpg?fitin=700:700,14563.2000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > キーボード,【送料無料】東プレ SJ38D0 有線キーボード Realforce108US リアルフォース108US(等加重 ALL30g) [EU RoHS指令準拠],　,【製品仕様】<br>配列：日本語<br>ｷｰ数：108キー/フルキー<br>I/F：USB<br>荷重：ALL30g<br>色：白<br>キー刻印：昇華印刷<br>寸法（幅×奥行×厚さ）：455×168.5×39.6mm<br>重さ：1.4kg<br>ｹｰﾌﾞﾙ長：1.5m<br>RoHS対応：○<br>対応OS：Windows 7/98(SE)/Me/2000/XP/Vista,【送料無料】東プレ SJ38D0 有線キーボード Realforce108US リアルフォース108US(等加重 ALL30g) [EU RoHS指令準拠]：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】東プレ SJ38D0 有線キーボード Realforce108US リアルフォース108US(等加重 ALL30g) [EU RoHS指令準拠],　。【送料無料】東プレ SJ38D0 有線キーボード Realforce108US リアルフォース108US(等加重 ALL30g) [EU RoHS指令準拠][rn]
