3-8401,,28350.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒太幸【TY-305X】(7640455) ロイヤルカート　ＴＹ－３０５Ｘ 受注単位1,物流保管用品\運搬台車\店舗用運搬車,"TY-305X<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●バスケットでお買物をする大容量カートです。<br>●軽量なので、女性の方にでも苦になりません。<br>●バスケット2つと幼児1人、またはバスケット2つとプラスアルファのお買い物ができます。<br><br>●ショッピングセンター。<br><br>●均等荷重(kg)：60<br>●長さ(mm)：820<br>●幅(mm)：520<br>●高さ(mm)：220<br>●ハンドル高さ(mm)：990<br>●キャスター径(mm)：125<br>●間口(mm)：520<br>●奥行(mm)：820<br><br>●完成品<br>●自在キャスター4個<br>●キャスター径：125mm<br>●傘立て付<br>●シートベルト<br>●フロントパネル<br><br>●本体：スチール<br>●表面処理：ナイロンコーティング仕上げ<br>●キャスター：静音<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒太幸【TY-305X】(7640455) ロイヤルカート　ＴＹ&minus;３０５Ｘ 受注単位1：クローバー資材館,『カード対応OK！』■〒太幸【TY-305X】(7640455) ロイヤルカート　ＴＹ&minus;３０５Ｘ 受注単位1,物流保管用品\運搬台車\店舗用運搬車。『カード対応OK！』■〒太幸【TY-305X】(7640455) ロイヤルカート　ＴＹ&minus;３０５Ｘ 受注単位1[rn]
3-8450,http://tshop.r10s.jp/clover9608/cabinet/pb1/t010002607514.jpg?fitin=700:700,12193.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ベルトスリング　ＪＩＳ３等級　両端アイ形　７５ｍｍＸ８．０ｍ【G75-80  (75MMX8.0M)】(1186191) 受注単位1,(1186191),"118-6191<br><br><br><br><br><br><br>●最大使用荷重(t):2.5<br>●長(m):8.0<br>●ベルト寸法(mm)×厚み:75×8<br>●JIS B 8818規格品<br>●使用温度:100℃以下<br>●両端アイ形<br>●ナイロン（部:ポリエステル）<br>●G75-10、G75-15はＪＩＳ規格外品です。<br>●使用可能温度100℃以下<br>●繊維製品ですので寸法に多少の誤差があります。２本組などで厳密な長さ揃えが要な場合には事前にご相談ください。<br>●荷物の鋭利な角や摩擦によってベルトスリングなどの繊維スリングを傷つける恐れがある箇所には、ずコーナーパットなどの当て物を使用してください。<br>●当て物を使用していても荷物の横滑りや周囲の壁や物への接触、加圧などによりスリングが損傷および切断する可能性がありますので作業環境には十分に注意してご使用ください。<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●適度な伸びが衝撃を柔らげます。<br>●使用面と（グリーン）と外面（オレンジ）が色分けされています。<br>●鋼材:メッキ・塗装などの表面加工鋼材・鋼管・鋼板などの運搬。<br>●機械:自動車および自動車部品・精密機械の運搬。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ベルトスリング　ＪＩＳ３等級　両端アイ形　７５ｍｍＸ８．０ｍ【G75-80  (75MMX8.0M)】(1186191) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ベルトスリング　ＪＩＳ３等級　両端アイ形　７５ｍｍＸ８．０ｍ【G75-80  (75MMX8.0M)】(1186191) 受注単位1,(1186191)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ベルトスリング　ＪＩＳ３等級　両端アイ形　７５ｍｍＸ８．０ｍ【G75-80  (75MMX8.0M)】(1186191) 受注単位1[rn]
3-8451,http://tshop.r10s.jp/clover9608/cabinet/pb1/t010002607486.jpg?fitin=700:700,6892.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ベルトスリング　ＪＩＳ３等級　両端アイ形　３５ｍｍＸ１０．０ｍ【G35-100  (35MMX10.0M)】(1570013) 受注単位1,(1570013),"157-0013<br><br><br><br><br><br><br>●最大使用荷重(t):1.25<br>●長(m):10.0<br>●ベルト寸法(mm)×厚み:35×8<br>●JIS B 8818規格品<br>●使用温度:100℃以下<br>●両端アイ形<br>●ナイロン（部:ポリエステル）<br>●使用可能温度100℃以下<br>●耐化学薬品用では、ありません。<br>●繊維製品ですので寸法に多少の誤差があります。２本組などで厳密な長さ揃えが要な場合には事前にご相談ください。<br>●荷物の鋭利な角や摩擦によってベルトスリングなどの繊維スリングを傷つける恐れがある箇所には、ずコーナーパットなどの当て物を使用してください。<br>●当て物を使用していても荷物の横滑りや周囲の壁や物への接触、加圧などによりスリングが損傷および切断する可能性がありますので作業環境には十分に注意してご使用ください。<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●適度な伸びが衝撃を柔らげます。<br>●使用面と（グリーン）と外面（オレンジ）が色分けされています。<br>●鋼材:メッキ・塗装などの表面加工鋼材・鋼管・鋼板などの運搬。<br>●機械:自動車および自動車部品・精密機械の運搬。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ベルトスリング　ＪＩＳ３等級　両端アイ形　３５ｍｍＸ１０．０ｍ【G35-100  (35MMX10.0M)】(1570013) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ベルトスリング　ＪＩＳ３等級　両端アイ形　３５ｍｍＸ１０．０ｍ【G35-100  (35MMX10.0M)】(1570013) 受注単位1,(1570013)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ベルトスリング　ＪＩＳ３等級　両端アイ形　３５ｍｍＸ１０．０ｍ【G35-100  (35MMX10.0M)】(1570013) 受注単位1[rn]
3-8452,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004361791.jpg?fitin=700:700,2268.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒田村総業/田村　ベルトスリング　Ｐタイプ　３Ｅ　３５×１．０【PE0350100】(3903362) 受注単位1,物流保管用品\吊りクランプ・吊りベルト\ベルトスリング,"390-3362<br><br><br><br><br><br><br>●最大使用荷重(t):1.25<br>●長(m):1.0<br>●ベルト寸法(mm)×厚み:35×8.0<br>●JIS３等級:○<br>●ポリエステル<br>●繊維製品ですので寸法に多少の誤差があります。２本組などで厳密な長さ揃えが要な場合には事前にご相談ください。<br>●荷物の鋭利な角や摩擦によってベルトスリングなどの繊維スリングを傷つける恐れがある箇所には、ずコーナーパットなどの当て物を使用してください。<br>●当て物を使用していても荷物の横滑りや周囲の壁や物への接触、加圧などによりスリングが損傷および切断する可能性がありますので作業環境には十分に注意してご使用ください。<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●軽くて、曲がりやすく、扱いやすいので、玉掛け作業の能率が向上します。<br>●強力ポリエステル糸を使用しており、引張強度、耐久性、耐摩耗性、低伸度など優れた特長があります。<br>●アイ部と安全ラインの色分けにより、長さ・幅をわかりやすくしました。<br>●一般屋内外での作業に。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒田村総業/田村　ベルトスリング　Ｐタイプ　３Ｅ　３５&times;１．０【PE0350100】(3903362) 受注単位1：クローバー資材館,『カード対応OK！』■〒田村総業/田村　ベルトスリング　Ｐタイプ　３Ｅ　３５&times;１．０【PE0350100】(3903362) 受注単位1,物流保管用品\吊りクランプ・吊りベルト\ベルトスリング。『カード対応OK！』■〒田村総業/田村　ベルトスリング　Ｐタイプ　３Ｅ　３５&times;１．０【PE0350100】(3903362) 受注単位1[rn]
3-8453,http://tshop.r10s.jp/clover9608/cabinet/pb4/t010004357805.jpg?fitin=700:700,6096.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ワイドソフトスリング　１０５ｍｍＸ３．５ｍ【TWS2-35  (2TON 3.5M)】(2720167) 受注単位1,(2720167),"272-0167<br><br><br><br><br><br><br>●最大使用荷重(t):2.0<br>●長(m):3.5<br>●ベルト寸法(mm)×厚み:105×7<br>●アイ部長さ（mm）:300<br>●縫製部長さ（mm）:76<br>●表面布カラー:紫<br>●使用温度:100℃以下<br>●最大使用荷重:2t（ストレート吊り時）<br>●芯:ポリエステル<br>●表面布:ナイロン<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●平形で製品に優しくフィットする柔らかなスリングです。<br>●スリング幅が広く吊り荷に対する接触面積が広いため安定した作業が可能です。<br>●内芯がベルトのためよれがなく、常に安定した形状を保ちます。<br>●石材加工品・家具などの木工製品の吊り下げに。<br>●金属製品などの吊り下げに。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ワイドソフトスリング　１０５ｍｍＸ３．５ｍ【TWS2-35  (2TON 3.5M)】(2720167) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ワイドソフトスリング　１０５ｍｍＸ３．５ｍ【TWS2-35  (2TON 3.5M)】(2720167) 受注単位1,(2720167)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ワイドソフトスリング　１０５ｍｍＸ３．５ｍ【TWS2-35  (2TON 3.5M)】(2720167) 受注単位1[rn]
3-8454,http://tshop.r10s.jp/clover9608/cabinet/pb1/t010002604989.jpg?fitin=700:700,3631.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ベルトスリング　ＪＩＳ３等級　両端アイ形　２５ｍｍＸ７．０ｍ【G25-70  (25MMX7.0M)】(1186108) 受注単位1,(1186108),"118-6108<br><br><br><br><br><br><br>●最大使用荷重(t):0.8<br>●長(m):7.0<br>●ベルト寸法(mm)×厚み:25×8<br>●JIS B 8818規格品<br>●使用温度:100℃以下<br>●両端アイ形<br>●ナイロン（部:ポリエステル）<br>●使用可能温度100℃以下<br>●耐化学薬品用では、ありません。<br>●繊維製品ですので寸法に多少の誤差があります。２本組などで厳密な長さ揃えが要な場合には事前にご相談ください。<br>●荷物の鋭利な角や摩擦によってベルトスリングなどの繊維スリングを傷つける恐れがある箇所には、ずコーナーパットなどの当て物を使用してください。<br>●当て物を使用していても荷物の横滑りや周囲の壁や物への接触、加圧などによりスリングが損傷および切断する可能性がありますので作業環境には十分に注意してご使用ください。<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●適度な伸びが衝撃を柔らげます。<br>●使用面と（グリーン）と外面（オレンジ）が色分けされています。<br>●鋼材:メッキ・塗装などの表面加工鋼材・鋼管・鋼板などの運搬。<br>●機械:自動車および自動車部品・精密機械の運搬。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ベルトスリング　ＪＩＳ３等級　両端アイ形　２５ｍｍＸ７．０ｍ【G25-70  (25MMX7.0M)】(1186108) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ベルトスリング　ＪＩＳ３等級　両端アイ形　２５ｍｍＸ７．０ｍ【G25-70  (25MMX7.0M)】(1186108) 受注単位1,(1186108)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ベルトスリング　ＪＩＳ３等級　両端アイ形　２５ｍｍＸ７．０ｍ【G25-70  (25MMX7.0M)】(1186108) 受注単位1[rn]
3-8455,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010003857609.jpg?fitin=700:700,31860.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒東レインターナショナル/シライ　シグナルスリングＨＧ　両端アイ形　幅１５０ｍｍ　長さ６．０ｍ【SG4E150-6】(3605094) 受注単位1,物流保管用品\吊りクランプ・吊りベルト\ベルトスリング,"360-5094<br><br><br><br><br><br><br>●最大使用荷重(t):6.3<br>●長(m):6.0<br>●べルト寸法（mm）×厚み:150×10〜11<br>●JIS B 8818規格品<br>●ポリエステル<br>●繊維製品ですので寸法に多少の誤差があります。２本組などで厳密な長さ揃えが要な場合には事前にご相談ください。<br>●荷物の鋭利な角や摩擦によってベルトスリングなどの繊維スリングを傷つける恐れがある箇所には、ずコーナーパットなどの当て物を使用してください。<br>●当て物を使用していても荷物の横滑りや周囲の壁や物への接触、加圧などによりスリングが損傷および切断する可能性がありますので作業環境には十分に注意してご使用ください。<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●JIS最高レベル4等級のベルトスリングです。（強度は、3等級の1.25倍にグレードアップ）<br>●摩耗などにより白い芯が見えたら交換の目安となり安全管理に最適です。<br>●軽くて作業性抜群、優れた耐久力です。<br>●鋼材・鋼管・鋼板などの運搬。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒東レインターナショナル/シライ　シグナルスリングＨＧ　両端アイ形　幅１５０ｍｍ　長さ６．０ｍ【SG4E150-6】(3605094) 受注単位1：クローバー資材館,『カード対応OK！』■〒東レインターナショナル/シライ　シグナルスリングＨＧ　両端アイ形　幅１５０ｍｍ　長さ６．０ｍ【SG4E150-6】(3605094) 受注単位1,物流保管用品\吊りクランプ・吊りベルト\ベルトスリング。『カード対応OK！』■〒東レインターナショナル/シライ　シグナルスリングＨＧ　両端アイ形　幅１５０ｍｍ　長さ６．０ｍ【SG4E150-6】(3605094) 受注単位1[rn]
3-8456,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004361791.jpg?fitin=700:700,1620.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒田村総業/田村　ベルトスリング　Ｐタイプ　３Ｅ　２５×１．０【PE0250100】(3903290) 受注単位1,物流保管用品\吊りクランプ・吊りベルト\ベルトスリング,"390-3290<br><br><br><br><br><br><br>●最大使用荷重(t):0.8<br>●長(m):1.0<br>●ベルト寸法(mm)×厚み:25×7.0<br>●JIS３等級:○<br>●ポリエステル<br>●繊維製品ですので寸法に多少の誤差があります。２本組などで厳密な長さ揃えが要な場合には事前にご相談ください。<br>●荷物の鋭利な角や摩擦によってベルトスリングなどの繊維スリングを傷つける恐れがある箇所には、ずコーナーパットなどの当て物を使用してください。<br>●当て物を使用していても荷物の横滑りや周囲の壁や物への接触、加圧などによりスリングが損傷および切断する可能性がありますので作業環境には十分に注意してご使用ください。<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●軽くて、曲がりやすく、扱いやすいので、玉掛け作業の能率が向上します。<br>●強力ポリエステル糸を使用しており、引張強度、耐久性、耐摩耗性、低伸度など優れた特長があります。<br>●アイ部と安全ラインの色分けにより、長さ・幅をわかりやすくしました。<br>●一般屋内外での作業に。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒田村総業/田村　ベルトスリング　Ｐタイプ　３Ｅ　２５&times;１．０【PE0250100】(3903290) 受注単位1：クローバー資材館,『カード対応OK！』■〒田村総業/田村　ベルトスリング　Ｐタイプ　３Ｅ　２５&times;１．０【PE0250100】(3903290) 受注単位1,物流保管用品\吊りクランプ・吊りベルト\ベルトスリング。『カード対応OK！』■〒田村総業/田村　ベルトスリング　Ｐタイプ　３Ｅ　２５&times;１．０【PE0250100】(3903290) 受注単位1[rn]
3-8457,,3177.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒天馬/ＴＥＮＭＡ【UNIT-L3918】(7532008) フィッツユニットケースＬ３９１８　３９０×７４０×１８０ 受注単位1,物流保管用品\収納用品\収納ケース,"UNIT-L3918<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●磨りガラス調の前パネルがインテリアに調和します。<br>●押入れに最適な奥行７４ｃｍのロングタイプです。<br>●天板のたわみを防ぐアルミ補強板を内蔵し、積み重ねた下段も変形しにくい高品質な頑丈設計です。<br>●従来製品の約1/7(当社比）の軽さで引き出せる開閉感を実現しました。<br>●積み重ねた時の前倒れを防ぐ、前倒れ防止用ジョイント具付きです。<br>●引出しの落下を防ぐストッパー機能付きです。<br>●フローリングや畳の床面にやさしいゴム脚付きです。（最下段に必ずご使用ください。）<br>●便利なインデックスシール付きです。<br>●移動が楽なストッパー付きの別売りキャスターが取り付け可能です。<br><br><br>●容量(L)：23<br>●色：カプチーノ<br>●外形寸法(mm)間口×奥行×高さ：390×740×180<br>●有効内寸(mm)間口×奥行×高さ：300×681×116<br>●質量(kg)：3.18<br><br>●色：カプチーノ<br>●耐荷重：5kg<br><br>●天板,外枠,引出し：ポリプロピレン（PP)<br>●前パネル,前倒れ防止具：スチロール樹脂<br>●ゴム脚：エラストマー<br>●補強板：アルミ<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒天馬/ＴＥＮＭＡ【UNIT-L3918】(7532008) フィッツユニットケースＬ３９１８　３９０&times;７４０&times;１８０ 受注単位1：クローバー資材館,『カード対応OK！』■〒天馬/ＴＥＮＭＡ【UNIT-L3918】(7532008) フィッツユニットケースＬ３９１８　３９０&times;７４０&times;１８０ 受注単位1,物流保管用品\収納用品\収納ケース。『カード対応OK！』■〒天馬/ＴＥＮＭＡ【UNIT-L3918】(7532008) フィッツユニットケースＬ３９１８　３９０&times;７４０&times;１８０ 受注単位1[rn]
3-8458,,710.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒天馬（株）/ＴＥＮＭＡ【IR-DVD-LIGHT】(4448855)ＤＶＤいれと庫 クリア １７５×３００×２１０ 受注単位1,物流保管用品\収納用品\収納ケース,"IR-DVD-LIGHT<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●透明タイプのため外側からでも中身が確認できます。<br>●備品や部品の整理整頓に最適です。<br>●フタがロック付で、倒れても中身がこぼれおちません。<br>●色:クリア<br>●外形寸法(mm)間口×奥行×高さ:175×300×210<br>●有効内寸(mm)間口×奥行×高さ:145×245×195<br>●容量(L):8<br>●質量(kg):0.4<br>●フタ・本体・バックル:ポリプロピレン(PP)<br>●仕切板:スチロール樹脂<br>●仕切り板<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒天馬（株）/ＴＥＮＭＡ【IR-DVD-LIGHT】(4448855)ＤＶＤいれと庫 クリア １７５&times;３００&times;２１０ 受注単位1：クローバー資材館,『カード対応OK！』■〒天馬（株）/ＴＥＮＭＡ【IR-DVD-LIGHT】(4448855)ＤＶＤいれと庫 クリア １７５&times;３００&times;２１０ 受注単位1,物流保管用品\収納用品\収納ケース。『カード対応OK！』■〒天馬（株）/ＴＥＮＭＡ【IR-DVD-LIGHT】(4448855)ＤＶＤいれと庫 クリア １７５&times;３００&times;２１０ 受注単位1[rn]
3-8459,,1688.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒天馬/ＴＥＮＭＡ【INLOCK-350M-H】(7531915) インロック３５０Ｍハーフ　３９０×５５０×３５０ 受注単位1,物流保管用品\収納用品\収納ケース,"INLOCK-350M-H<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●移動が楽な、大きめのキャスター付きです。<br>●クローゼットにすっきり収まる奥行５５ｃｍです。<br><br><br>●容量(L)：52<br>●色：クリア<br>●外形寸法(mm)間口×奥行×高さ：390×550×350<br>●有効内寸(mm)間口×奥行×高さ：324×463×319<br>●質量(kg)：1.9<br><br>●色：クリア<br>●キャスター付<br><br>●本体・フタ・ロック・キャスター：ポリプロピレン(PP)<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒天馬/ＴＥＮＭＡ【INLOCK-350M-H】(7531915) インロック３５０Ｍハーフ　３９０&times;５５０&times;３５０ 受注単位1：クローバー資材館,『カード対応OK！』■〒天馬/ＴＥＮＭＡ【INLOCK-350M-H】(7531915) インロック３５０Ｍハーフ　３９０&times;５５０&times;３５０ 受注単位1,物流保管用品\収納用品\収納ケース。『カード対応OK！』■〒天馬/ＴＥＮＭＡ【INLOCK-350M-H】(7531915) インロック３５０Ｍハーフ　３９０&times;５５０&times;３５０ 受注単位1[rn]
3-8460,,1240.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒（株）伸和/シンワ 【TG-03】(4902602)タッグボックス０３ 受注単位1,物流保管用品\収納用品\収納ケース,"TG-03<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●中身が見える透明タイプです。<br>●内容物が表示できる見出しフォルダー付です。<br>●フタのくぼみを利用して、バンド、紐掛けができます。<br>●フタ付きでもフタ無しでもしっか積み重ねることができます。<br>●色:ナチュラル<br>●外形寸法(mm)間口×奥行×高さ:438×293×245<br>●有効内寸(mm)間口×奥行×高さ:360×240×205<br>●容量(L):17<br>●質量(kg):1.28<br>●本体、蓋、バックル:ポリプロピレン（PP）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）伸和/シンワ 【TG-03】(4902602)タッグボックス０３ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）伸和/シンワ 【TG-03】(4902602)タッグボックス０３ 受注単位1,物流保管用品\収納用品\収納ケース。『カード対応OK！』■〒（株）伸和/シンワ 【TG-03】(4902602)タッグボックス０３ 受注単位1[rn]
3-8461,,2074.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒天馬（株）/ＴＥＮＭＡ【ROX-530L】(4449011)ロックス５３０Ｌ クリア ３９０×５３０×３２０ 受注単位1,物流保管用品\収納用品\収納ケース,"ROX-530L<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●フタのくぼみを利用して、バンド・紐掛けができます。<br>●丈夫な作りで積み重ねても安心して使用できます。<br>●フタをしっかり固定するアップロック式です。<br>●フタなしでも積み重ねができます。<br>●色:クリア<br>●外形寸法(mm)間口×奥行×高さ:530×390×320<br>●有効内寸(mm)間口×奥行×高さ:441×327×296<br>●容量(L):46<br>●質量(kg):2.3<br>●ポリプロピレン（PP）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒天馬（株）/ＴＥＮＭＡ【ROX-530L】(4449011)ロックス５３０Ｌ クリア ３９０&times;５３０&times;３２０ 受注単位1：クローバー資材館,『カード対応OK！』■〒天馬（株）/ＴＥＮＭＡ【ROX-530L】(4449011)ロックス５３０Ｌ クリア ３９０&times;５３０&times;３２０ 受注単位1,物流保管用品\収納用品\収納ケース。『カード対応OK！』■〒天馬（株）/ＴＥＮＭＡ【ROX-530L】(4449011)ロックス５３０Ｌ クリア ３９０&times;５３０&times;３２０ 受注単位1[rn]
3-8462,,3610.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒天馬/ＴＥＮＭＡ【UNIT-L4418】(7532032) フィッツユニットケースＬ４４１８　４４０×７４０×１８０ 受注単位1,物流保管用品\収納用品\収納ケース,"UNIT-L4418<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●磨りガラス調の前パネルがインテリアに調和します。<br>●押入れに最適な奥行７４ｃｍのロングタイプです。<br>●天板のたわみを防ぐアルミ補強板を内蔵し、積み重ねた下段も変形しにくい高品質な頑丈設計です。<br>●従来製品の約1/7(当社比）の軽さで引き出せる開閉感を実現しました。<br>●積み重ねた時の前倒れを防ぐ、前倒れ防止用ジョイント具付きです。<br>●引出しの落下を防ぐストッパー機能付きです。<br>●フローリングや畳の床面にやさしいゴム脚付きです。（最下段に必ずご使用ください。）<br>●便利なインデックスシール付きです。<br>●移動が楽なストッパー付きの別売りキャスターが取り付け可能です。<br><br><br>●容量(L)：28<br>●色：カプチーノ<br>●外形寸法(mm)間口×奥行×高さ：440×740×180<br>●有効内寸(mm)間口×奥行×高さ：350×681×116<br>●質量(kg)：3.31<br><br>●色：カプチーノ<br>●耐荷重：5kg<br><br>●天板,外枠,引出し：ポリプロピレン（PP)<br>●前パネル,前倒れ防止具：スチロール樹脂<br>●ゴム脚：エラストマー<br>●補強板：アルミ<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒天馬/ＴＥＮＭＡ【UNIT-L4418】(7532032) フィッツユニットケースＬ４４１８　４４０&times;７４０&times;１８０ 受注単位1：クローバー資材館,『カード対応OK！』■〒天馬/ＴＥＮＭＡ【UNIT-L4418】(7532032) フィッツユニットケースＬ４４１８　４４０&times;７４０&times;１８０ 受注単位1,物流保管用品\収納用品\収納ケース。『カード対応OK！』■〒天馬/ＴＥＮＭＡ【UNIT-L4418】(7532032) フィッツユニットケースＬ４４１８　４４０&times;７４０&times;１８０ 受注単位1[rn]
